	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
araE	0.0	0.06168065051306264	0.0	0.0	0.039626578651334496	0.06092912602479886	0.0	0.0	0.0	0.337279787692031	0.0	0.11895830049489754	0.0	0.3408643909946434	0.16043708469310722	0.2861072809124503	0.26185886670832137	0.36256330992022523	0.4195026923004301	0.1618167128675848	0.033868395793198024	0.19450373026826068	0.40151562871009755	0.0	0.0	0.3299903429123053	0.258702616891547	0.3839093673967999	0.3743212477455828	0.02181988028758233	0.3292184311860875	0.3775872189909811	0.0	0.2018677599784018	0.0	0.32224661944110583	0.04802088330501094	0.16646151620878477	0.39003935336529366	0.05416991985533954	0.23753836048520935	0.4629198226953942	0.29947758673120856	0.0956369157809708	0.0	0.01154860581990857	0.0726912468957275	0.0692015023812722	0.33885054522031494	0.32782354927438184	0.0	0.0	0.0	0.28053130348132643	0.0	0.0	0.332432697121603	0.01103980552203829	0.0	0.20761938530689789	0.46875138263443245	0.0	0.44417859416538813	0.17013408228598145	0.28455595267382766	0.21079905230730586	0.0	0.403049518935782	0.0	0.010601962516996764	0.20515886078064027	0.2875160247011459	0.027897642565408793	0.0	0.45519057295174625	0.0	0.3232705632945026	0.0	0.03566021661016885	0.0	0.0	0.0	0.2319221129502203	0.0	0.38163222773739086	0.0708979978315208	0.018868635200457777	0.0	0.10351814702831268	0.0	0.0	0.0	0.03941257492901821	0.0427607310112087	0.19886599360956406	0.0	0.0	0.0	0.4016061269392314	0.08683703829844647
xprB_dsbC_recJ	0.14890223267487487	0.37398525872546795	0.3535825129448256	0.26926976556915555	0.5071731547488848	0.28122188016056354	0.3271819394011539	0.16489788528877122	0.22971358945659465	0.08860788105614616	0.11895830049489754	0.0	0.29882572250272016	0.005149774345046097	0.05700212155291946	0.0	0.0	0.04935359705156033	0.0	0.0	0.40301291663250516	0.0	0.03335107446724721	0.0	0.15693109592606097	0.002826039997508745	0.0	0.0	0.0	0.19856516199132046	0.0	0.0	0.25946391846553474	0.0	0.0780088104832772	0.12957634384594668	0.0	0.0	0.011957485647295544	0.609377591304948	0.0	0.0446316394335835	0.0	0.0	0.0	0.0	0.5307899092118535	0.0	0.08708739556034263	0.0	0.0	0.0551417361192273	0.0	0.0	0.21277859977972366	0.012793926657875076	0.0	0.00982831471035728	0.0	0.11817235274863117	0.19557745064890758	0.3519851838461519	0.025160732224374028	0.0	0.0	0.0	0.0	0.0	0.25973998175241786	0.2602905687453011	0.0	0.09719927603581373	0.422035112420631	0.34717532574836407	0.0	0.0	0.010099313046974515	0.0	0.08963386744059548	0.16780998885512022	0.11671832720252333	0.49273100843249135	0.06855136609337209	0.35108820601594637	0.0	0.2631902816798584	0.0	0.0	0.1593561157809209	0.0	0.086684381864148	0.0	0.24854374153825226	0.0	0.0	0.39495369847673606	0.11854597271266268	0.16774702310053144	0.0	0.06099944646763371
lpxDA_fabZ	0.354850372723089	0.4281671533299804	0.09677186280602769	0.1687627713058095	0.6158235064118287	0.30747972160690584	0.46973257122067286	0.6774466252789674	0.6515146468072062	0.0	0.0	0.29882572250272016	0.0	0.05001169828231031	0.0	0.0	0.0	0.0	0.0012164119116725416	0.08198547268364091	0.3700451923491083	0.0	0.0	0.0	0.36509193799398404	0.0	0.0	0.0	0.0	0.20175340219065258	0.0	0.0	0.4820242535033298	0.0	0.32506450651503127	0.12603950205602776	0.01005096689549948	0.0	0.041964098448111366	0.21919752890671296	0.0	0.10160611900137147	0.0	0.07432802521595769	0.0	0.0	0.4884862360975998	0.15617485039940526	0.026559596957438814	0.03830987119752437	0.0	0.26787822225869934	0.02972586543273283	0.0	0.011818171151473501	0.5403293668806818	0.0	0.0	0.0	0.0	0.0	0.5133042050854348	0.0	0.0	0.0	0.0	0.053458929824444695	0.035125206619132154	0.0	0.0	0.0024843570035232125	0.04916320531487212	0.0	0.09621315493839867	0.0	0.0	0.0	0.030187385159413826	0.08374104688405358	0.0	0.12859901400520363	0.47847882437076567	0.0	0.2608097147360998	0.0	0.1274821586221883	0.07345406696739115	0.0	0.05682034942547717	0.0	0.4629321322045028	0.0	0.00023752012434874312	0.007856158140219146	0.0	0.3472961136740025	0.1916054152466007	0.4903929660747156	0.0	0.0
ppiA	0.043436774132492764	0.1807579378232848	0.12036332209902306	0.1890797159170322	0.10673808395878254	0.06458983658421652	0.039320217967942654	0.0	0.11923706992327239	0.09795010720890798	0.3408643909946434	0.005149774345046097	0.05001169828231031	0.0	0.11129888503703902	0.06766017284327763	0.19390633666654586	0.13525269885421282	0.24990607007228313	0.27324402428606925	0.13169216502214276	0.3081429861363876	0.2541323271955563	0.29658058996904524	0.08104762210687785	0.19201344601470924	0.09901894800793865	0.24759869945488794	0.25148367822721945	0.3776361507483029	0.040763669352197704	0.19934457146260534	0.0	0.2210045821046663	0.028874026238453084	0.2612092281778969	0.0	0.12256182992831302	0.1337586450920295	0.28045597925278704	0.14365806179062962	0.25379475510401583	0.053591346836850295	0.19271735911184562	0.05601002284709994	0.20352108716165607	0.007477468045172036	0.0	0.17774844132410386	0.24639439028809182	0.2163811280032985	0.2549889629691031	0.0	0.1908795112108512	0.1738084984405363	0.0	0.13844096350459806	0.10565562131216448	0.0012604213630568394	0.0031008998681895804	0.249166604552196	0.0	0.1473656658865439	0.06921824772532054	0.17413136427491582	0.08862234711351304	0.11268317046025865	0.3382660957925471	0.4504692740757544	0.10681998843172504	0.1349626170686637	0.32946217535320105	0.30426901857982874	0.10635572549089156	0.2897570789018686	0.10994862463187564	0.10221110435806384	0.06448964840358412	0.06506920861469774	0.28614677641859015	0.0	0.1483052428625679	0.08205976889286598	0.09313757268736236	0.31817513096469685	0.17201651219153288	0.19262938441177532	0.0336687007318698	0.028894784132572515	0.168204113921005	0.03965329993096861	0.16921092191990925	0.0	0.0	0.22342679472770932	0.1183972099860011	0.15370157814615967	0.14741670563584947	0.3053161552280773	0.07805216955741398
dnaA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2269973842406253	0.0	0.16043708469310722	0.05700212155291946	0.0	0.11129888503703902	0.0	0.0714672891789197	0.15165340024711468	0.1375921087291125	0.0	0.16527921176779295	0.0	0.24534627959202826	0.0	0.0	0.0	0.03183109264960474	0.15165340024711468	0.0	0.1709606949478007	0.0	0.028533492054815604	0.009749116706088728	0.0	0.0	0.0	0.0	0.0	0.07888869816763112	0.0	0.114470885690824	0.015430599886093705	0.3368953570202415	0.0	0.009749116706085977	0.05215999447823372	0.0	0.0	0.28785246245363905	0.0	0.06578580599891198	0.0	0.0	0.0	0.0	0.23096018773767404	0.0	0.0	0.7985759232459132	0.04962546475972273	0.006123996088144822	0.028473353178907087	0.0	0.0	0.0	0.0	0.08723690261629698	0.06578580599891198	0.02285200887480788	0.2754219417456183	0.0	0.0	0.0	0.28759189918561123	0.0	0.10987340180110072	0.0	0.041200904226213586	0.0	0.006646915440103933	0.0	0.0	0.3710454696983544	0.0	0.0	0.08199089943361318	0.2637267788327612	0.5276031120716789	0.0	0.0	0.4108737360882024	0.1401713906431382	0.6585898610112733	0.0	0.05836439701019781	0.0	0.0	0.0	0.056762040884402634	0.0	0.38936113568500047
ptsHI_crr	0.03419518790657629	0.0	0.15954804197510264	0.0894421017726319	0.0	0.004375319040479373	0.0	0.0	0.031044205190131575	0.28022309053761746	0.2861072809124503	0.0	0.0	0.06766017284327763	0.0714672891789197	0.0	0.23538492021830165	0.12458129396517213	0.1700878710969904	0.10824171029269987	0.02927012950256121	0.30567179679788814	0.09548023957955591	0.0	0.0001232797023537107	0.09054587339336184	0.35884576093888	0.1927815858191603	0.26718782176545014	0.04081251966172356	0.2352218392455953	0.31989026144684196	0.0	0.18847850992175766	0.0	0.2897626800435328	0.05561819836034604	0.31124420266723485	0.1841350891158333	0.04116387711809383	0.2818321430707548	0.3372581888353349	0.18264774248111107	0.015475801706923262	0.056624551355671765	0.0	0.0007167536494860709	0.0	0.36569476338516954	0.11124345289586617	0.0	0.0	0.0	0.24357590167418577	0.0	0.0	0.2037297873258487	0.0	0.010342723483325775	0.23418852915794647	0.09516362250658239	0.046207304539743504	0.2820235547763906	0.048025254340999864	0.2346150226390052	0.4639301136554956	0.0	0.11917209653233866	0.0	0.008328992161344959	0.28965247293734847	0.1796582761341967	0.040657174018842744	0.0	0.3247334171833155	0.18548316777577686	0.163698782562902	0.05054150379216608	0.016873806106906784	0.19525293306653926	0.09130469384400182	0.10645784635279386	0.14020578301028125	0.0	0.335879813058636	0.014537808012114862	0.0	0.0	0.0746011372754037	0.0	0.0	0.0	0.0	0.0	0.13063970496246033	0.0	0.26385133320852394	0.10052537336563842	0.24846547096669303	0.0
cirA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1730399240141571	0.26185886670832137	0.0	0.0	0.19390633666654586	0.15165340024711468	0.23538492021830165	0.0	0.2794926766174894	0.212213504786662	0.1966727719895989	0.0	0.25409084047729774	0.24346507386375918	0.14293106106933393	0.022877651046171496	0.13633224478850012	0.19620618341720375	0.34492018326975743	0.2220462070354895	0.0	0.253757934612744	0.2884033766718875	0.0	0.36188045327077556	0.0	0.25422484972581544	0.0	0.2659537744316107	0.3531627028463047	0.0	0.16736289917121033	0.21601832825613754	0.31651251200906183	0.059717049918989545	0.0	0.0	0.0	0.0	0.2994531444826118	0.2340176986961718	0.0	0.0	0.0	0.3367190370280665	0.14207145787378475	0.0	0.22370895700073753	0.06518019707148581	0.0	0.0	0.0	0.03105594506017259	0.23003977956553096	0.05808691581882406	0.3294533876879304	0.2054793021080616	0.0	0.2220871966989506	0.0	0.0	0.0881366162361504	0.1542863836302984	0.06877307688034685	0.0	0.1632229209539344	0.0	0.2857384827756036	0.0	0.12152070043624023	0.0	0.0	0.0	0.29505768263464544	0.0	0.3100163586951352	0.0015054260990560256	0.12861833219933405	0.0	0.3173805062002708	0.0	0.0	0.03424097788135676	0.0	0.1292349652271666	0.15276184400812598	0.0	0.0	0.0	0.20216422039080767	0.0
cyaA	0.06878348228314475	0.09321810687007515	0.05010280708701804	0.050504164509598166	0.0	0.0	0.0	0.0	0.0	0.4502047001521389	0.36256330992022523	0.04935359705156033	0.0	0.13525269885421282	0.1375921087291125	0.12458129396517213	0.2794926766174894	0.0	0.4567164268752233	0.3179538455228632	0.0	0.2192240796225435	0.47038368240774686	0.2044938728252623	0.0	0.32854709652630415	0.2976899604031872	0.32485517262743746	0.4009112318444265	0.0	0.5377798140501594	0.3228310882294243	0.0696773109630297	0.37689898298809765	0.0	0.42231935844431473	0.09099120362469423	0.21470946612680428	0.42261077080946335	0.08664674237853641	0.19762806906842467	0.3548341360216398	0.3210049270555915	0.13122468611702784	0.0	0.042677925150684894	0.0	0.21755852623148172	0.3498277382832726	0.389858082356084	0.13823227870596874	0.0	0.0	0.22023456962986018	0.0	0.0	0.4374631769481495	0.0	0.11858446497210745	0.30703896983176016	0.3579511477105426	0.0	0.507725203607927	0.2795059869838296	0.3162214350751171	0.25208044289980863	0.24606710416490252	0.39479736243758323	0.0	0.0	0.13203692854915344	0.5007676845629223	0.33885080613981705	0.0	0.4658083766265704	0.1000010209069912	0.15162744056849847	0.02549851231787279	0.009717826397498639	0.0	0.043362267826665	0.013081319073927079	0.2735915705375088	0.0	0.4670898229240443	0.0	0.0	0.008731701330537455	0.1590750865982044	0.0	0.0	0.11270763591576777	0.0	0.09230718843088678	0.3018236648136367	0.0	0.0	0.054045382775223375	0.41537500178719516	0.019084404315636908
speC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.416078293215029	0.4195026923004301	0.0	0.0012164119116725416	0.24990607007228313	0.0	0.1700878710969904	0.212213504786662	0.4567164268752233	0.0	0.37097957441761303	0.007394531477189944	0.18752626119620514	0.43639881735563024	0.11421013581206974	0.0	0.17786815133724104	0.30636191812144986	0.2770020689428244	0.4894598128838101	0.0	0.38187566564757525	0.3457411772004649	0.0	0.21449365475696217	0.0	0.3668004709430982	0.0	0.11015190066937038	0.3843730518051616	0.0	0.23905896417339803	0.36305138101771994	0.32842370469103394	0.2288937185382575	0.0	0.12773228379438534	0.0	0.1666506472386218	0.392944970014824	0.348075452474325	0.0	0.0	0.02030647848401176	0.16167885463318504	0.0	0.0	0.2667428862573491	0.05352760993572066	0.0	0.0	0.20929013255692308	0.0	0.438511156781483	0.1969801894067296	0.35211822410372073	0.11797139165700972	0.1820551550815189	0.4404638341263997	0.0	0.053932789107846255	0.2637420885940582	0.3432188644763482	0.0	0.0	0.4291990837190373	0.15524336069927253	0.20609570644302724	0.0	0.05384306233292407	0.0	0.0	0.03318449853793166	0.32138551782681846	0.0	0.5070996954471074	0.0	0.0	0.05732962776428205	0.06993946024847175	0.03448712626711936	0.0	0.0	0.24048278988910624	0.004660451782730061	0.20658448827338985	0.014624827976382121	0.07117756381193865	0.0	0.46623153872288137	0.07576297616476099
araBAD	0.0	0.027094463381808633	0.01819537733767191	0.039149834154023795	0.039626578651334496	0.0	0.044939105731206554	0.07270540758532996	0.0	0.4672642601975857	0.1618167128675848	0.0	0.08198547268364091	0.27324402428606925	0.16527921176779295	0.10824171029269987	0.1966727719895989	0.3179538455228632	0.37097957441761303	0.0	0.0	0.05896752281467306	0.36122380769717777	0.225509932963826	0.16854144766173643	0.2218008954003363	0.3565607231263104	0.34771424949853547	0.38660016099215117	0.11168906467775883	0.3612422294768618	0.3233045134140596	0.0	0.19908256896104773	0.0	0.2885520849387165	0.22878352555522286	0.16739874724671044	0.3585531185375631	0.3185172666583602	0.20566794946422687	0.3614706061223416	0.18645166708194244	0.27810464737118684	0.09790833640328081	0.13907547284778993	0.014095904177862092	0.10111883836916048	0.29652725591519025	0.3164194670052782	0.0	0.07233055315643065	0.0	0.12113086099989498	0.0	0.0	0.22581874834734303	0.2113067627690424	0.19986226679965943	0.19012219928944737	0.0	0.0	0.2923137556316154	0.2887603458869123	0.34896151093662925	0.2429384747343895	0.0	0.26926411460861976	0.24970534518520981	0.0	0.04903300764002721	0.37954616288690257	0.20538035747942227	0.0	0.37020841661957454	0.024863473664941987	0.29828723938606827	0.03815705893464696	0.358310267115327	0.07112022074281835	0.0	0.05767914008515707	0.3181209197659258	0.0	0.388488285112416	0.04322651384063966	0.14797069737408142	0.0	0.2025592838810281	0.0	0.0	0.06887524145694017	0.11317321648375238	0.0	0.22766977565577584	0.1303273881211526	0.0	0.03840553546475257	0.33127809535046154	0.0
clpP	0.67141209737489	0.49255293792066407	0.3616623251258227	0.7348662760429047	0.1466994883203325	0.3361495790471598	0.2012952025018099	0.02740937021070606	0.35755213968005845	0.03113229477672129	0.033868395793198024	0.40301291663250516	0.3700451923491083	0.13169216502214276	0.0	0.02927012950256121	0.0	0.0	0.007394531477189944	0.0	0.0	0.04153435270880138	0.0	0.068911723128465	0.16814452131439836	0.0	0.004369213784454397	0.0	0.07428286036942358	0.5772429637768801	0.0	0.0	0.11464850408559676	0.0	0.0	0.130740885970656	0.0	0.0	0.0	0.07451786261464119	0.012304179499163787	0.13435373911867107	0.0	0.0068979257924067575	0.1667416641595373	0.03937815912952695	0.17307452808895518	0.0	0.003251094256283465	0.10285968545021745	0.0	0.44792794957346177	0.1257796662738833	0.05352480996621997	0.308149817175058	0.33874386939647166	0.0814060104866578	0.026998564679500757	0.06789545517675016	0.08944783698798572	0.2413994894808812	0.11606544398624259	0.0	0.13222689612738942	0.019427933572843524	0.028409617378657683	0.0	0.11817689980211102	0.03334604929724646	0.366963925676569	0.0	0.12659744874974882	0.2915094871263962	0.11366773833911234	0.027363503243999873	0.0	0.10465987225758591	0.10814738042388919	0.05411731167292555	0.0	0.0	0.4966522131144422	0.06060579320117942	0.4552609927887731	0.018309814044673307	0.46600530270561236	0.11807015588759208	0.0	0.06576869053406874	0.21475309052030736	0.12806588153765852	0.12812228568726897	0.0	0.1469609606357647	0.0	0.26827406491070993	0.2206325318710032	0.2217332673005913	0.07428286036942358	0.2191110970769483
nagBACD	0.0	0.0	0.0	0.0	0.001732694041433298	0.0913161127077973	0.004204526008682626	0.0	0.0	0.21811287655938216	0.19450373026826068	0.0	0.0	0.3081429861363876	0.24534627959202826	0.30567179679788814	0.25409084047729774	0.2192240796225435	0.18752626119620514	0.05896752281467306	0.04153435270880138	0.0	0.2865700712889641	0.010324171808869097	0.034990309193900754	0.22130963283230334	0.2086205323299275	0.24272065213606286	0.24146122433012904	0.0	0.21582320451749062	0.22317261484011006	0.0	0.14883896997740448	0.0	0.27762784796397216	0.0	0.16684255385535712	0.2197055980523118	0.0	0.06464309586788473	0.2026647779663402	0.22261735368132146	0.15316922696398602	0.0	0.0	0.0	0.2424132592593208	0.18846561476444754	0.2947364643589368	0.0	0.0	0.0	0.32263560908176453	0.0815902593670069	0.0	0.3839557058026793	0.10526834279766625	0.0	0.3864700815328022	0.060137446869948326	0.0	0.22923442368343325	0.12741101623634804	0.23247488947696227	0.15726884934731622	0.1244858683476156	0.2057243880150872	0.11735402797051026	0.0	0.09806432176470294	0.30761593698993045	0.526041368578764	0.13792540667575753	0.477009134592642	0.0	0.16338938032957284	0.0	0.07452805938328698	0.16589918364774953	0.2814189197291263	0.0	0.26686973802934144	0.0	0.21792854218619562	0.014537808012114862	0.0	0.0	0.02201095124563655	0.0	0.0	0.13257582984930982	0.0	0.0	0.4055600975888285	0.11979300888100271	0.10235915462628485	0.0	0.18923218808495557	0.07024257358498351
araJ	0.0	0.0	0.0	0.0	0.04614227415130754	0.0	0.0	0.0	0.023385855882826503	0.3933838240423427	0.40151562871009755	0.03335107446724721	0.0	0.2541323271955563	0.0	0.09548023957955591	0.24346507386375918	0.47038368240774686	0.43639881735563024	0.36122380769717777	0.0	0.2865700712889641	0.0	0.0	0.0	0.307651186258897	0.3598396938065415	0.31212746576099054	0.4389362610081334	0.0	0.47371347271004444	0.3824860385597531	0.0	0.21849633067902421	0.0	0.35086799407711394	0.05390848574093059	0.18752339877045565	0.2818201174867358	0.0	0.2540383155430305	0.421517086348218	0.30385703321236707	0.1185110094495403	0.013990645220436337	0.03865208483989305	0.0	0.0	0.3814067472332529	0.343377393284673	0.0	0.07558585928504245	0.07357337279628565	0.29894834646749174	0.0	0.0	0.39661980902106997	0.0	0.10222853107758609	0.08146555392105949	0.04534611314050001	0.0	0.3843970445350883	0.2573340373572958	0.3217137367345903	0.29820617142925004	0.0	0.32878268350327333	0.0	0.0	0.13260691968335833	0.4499857951301209	0.0	0.0	0.3508588048515239	0.0	0.22466678134639512	0.0	0.05746500928360219	0.0	0.0	0.0	0.36697666425598363	0.0	0.41980836011633116	0.0	0.16997832780091823	0.005353064176987279	0.06337301309049793	0.0	0.0	0.00486738615398936	0.033460316633876955	0.1283215285540605	0.24556928084880525	0.0	0.0	0.0	0.453340886163399	0.01732691963988924
nupG	0.0	0.15789648259493422	0.0	0.1274992744480609	0.21334443874903036	0.012933184889826045	0.02521437794923878	0.22436423215876541	0.0	0.012127151939454768	0.0	0.0	0.0	0.29658058996904524	0.0	0.0	0.14293106106933393	0.2044938728252623	0.11421013581206974	0.225509932963826	0.068911723128465	0.010324171808869097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12687773755193263	0.055282916637777624	0.2159534518299873	0.0	0.02836497151109909	0.0	0.256033838351677	0.2866765628549112	0.0	0.2120454612023047	0.03764048746624692	0.0	0.14112808093874826	0.0	0.0	0.023146945349189818	0.1533352927572697	0.0	0.03819462028730337	0.24060205173040397	0.2471832724279101	0.33266318255317734	0.1948372739511265	0.0	0.0	0.30620513908756575	0.0	0.060061157204696944	0.10364936789114342	0.44378577244257317	0.0	0.0	0.0	0.0	0.015102412375788426	0.0	0.0	0.24423317720572382	0.0	0.3003494430925639	0.3854655179236782	0.0	0.29658058996904524	0.0	0.0	0.017875760185910312	0.38069923481565004	0.0	0.07549294382597	0.0	0.0	0.0	0.0	0.076257561712046	0.0	0.3625553949365151	0.1785994543794856	0.0	0.04357188525955067	0.0	0.21859258383169716	0.09833856359580327	0.0	0.0	0.0	0.02575595843014214	0.0	0.0	0.07972960391198711	0.0	0.42622223882166566
ecfK	0.1710842371065362	0.19667032850548338	0.21227363220373602	0.23161616475783645	0.41525416221884326	0.4478592449843505	0.5051455848135274	0.30338146412959766	0.30361289013613046	0.03662744636665903	0.0	0.15693109592606097	0.36509193799398404	0.08104762210687785	0.0	0.0001232797023537107	0.022877651046171496	0.0	0.0	0.16854144766173643	0.16814452131439836	0.034990309193900754	0.0	0.0	0.0	0.0	0.0	0.08566102894411462	0.020435326235733294	0.3463651351534578	0.0	0.0	0.39197844074753696	0.0	0.25667839788353997	0.15362506964927597	0.0	0.0	0.02867005002204712	0.07824927129978963	0.0	0.03136899224482433	0.0	0.0	0.0	0.0	0.5517374276455593	0.19214318380005824	0.11735026114940213	0.0	0.0	0.19428073295816353	0.0	0.06623602173637137	0.25274086219178377	0.41268511903070754	0.0	0.0	0.0	0.09933003496956232	0.0	0.2783182008852377	0.0	0.05024542922722604	0.0323610821329834	0.0	0.03421720318519207	0.01637048962383807	0.002420524710400693	0.0	0.0	0.2016393030906643	0.0	0.35746945897708304	0.082760559099557	0.0	0.0	0.0	0.0	0.16375942700273638	0.0	0.31176328635727774	0.010929106508155664	0.26477946175825456	0.030376902356663987	0.22459975121018105	0.2021852464456829	0.0	0.12205037614605631	0.0	0.4488471651091642	0.0	0.3685792239101926	0.0	0.10011096133975872	0.3728735032538782	0.26474962337862923	0.4789834136522009	0.10840077491663115	0.19716859276847395
fur	0.0	0.0	0.0	0.0	0.0	0.0	0.07552570242027476	0.0	0.08740899018928601	0.18639096285076437	0.3299903429123053	0.002826039997508745	0.0	0.19201344601470924	0.03183109264960474	0.09054587339336184	0.13633224478850012	0.32854709652630415	0.17786815133724104	0.2218008954003363	0.0	0.22130963283230334	0.307651186258897	0.0	0.0	0.0	0.2455846365559433	0.19501774770191635	0.16418875153325477	0.0	0.15326248101425202	0.26116512720606455	0.0	0.24624911178188033	0.0	0.21252138825989272	0.0	0.1276838786305295	0.2992904536233912	0.059572922504720564	0.1242270520754545	0.240593262450549	0.2541571935268273	0.07606317907027836	0.0	0.12002215210304265	0.0	0.0	0.26133317901012487	0.2745842878966634	0.0	0.0	0.0	0.31116356531495176	0.0	0.0	0.19488838310945447	0.0	0.2127251090594374	0.2354287507317654	0.005617450727744667	0.0	0.39488861998452895	0.12804060679796647	0.3448020494416265	0.1656477862677333	0.0	0.2031794383892624	0.0	0.0	0.0928700832043826	0.3171991919557578	0.0	0.07899435103860923	0.3182817874720672	0.12548251181411535	0.17376328902563254	0.0	0.0	0.01027296526022877	0.0	0.05365229410391178	0.18997424959624193	0.0	0.22895296809543056	0.04417285127060284	0.13761837652653564	0.0	0.17354764677615445	0.07915296600009919	0.0	0.07479052395371846	0.0	0.03018381156662835	0.16631398333008304	0.0	0.0	0.005929533964052673	0.21845890153031727	0.0
yhfA	0.0	0.0	0.06434596925311656	0.12225132251796038	0.023134505561607316	0.0	0.0	0.0	0.0043303398139410655	0.4568403913747519	0.258702616891547	0.0	0.0	0.09901894800793865	0.15165340024711468	0.35884576093888	0.19620618341720375	0.2976899604031872	0.30636191812144986	0.3565607231263104	0.004369213784454397	0.2086205323299275	0.3598396938065415	0.0	0.0	0.2455846365559433	0.0	0.3585491120602366	0.448964251460766	0.024581656993022182	0.36549493178839865	0.3729422147400295	0.0	0.2852072159585712	0.0	0.5356188556486104	0.08517505499769619	0.1721898613191437	0.42561205196817337	0.12648468704997373	0.2290912406368809	0.4886120996196935	0.24336885393518856	0.289501166893841	0.0959191957400464	0.010956128463677394	0.0	0.03329934851274201	0.41286620019056125	0.394102070143073	0.0	0.0	0.0	0.2540880209730865	0.0	0.007751644705286508	0.38161300700886186	0.026998564679500757	0.12668288147894152	0.1637052631192589	0.21373097250178452	0.0	0.44078483537788704	0.31384427104188817	0.2971065016731452	0.30109274772738037	0.0	0.35965016859755167	0.0	0.020202398761851467	0.1592946473934112	0.42955510335469166	0.0	0.009639203288038587	0.3828177124670511	0.28121953765811747	0.40506921570873033	0.04800337712936663	0.03282874984205582	0.07691614550306781	0.0	0.0	0.3036951183370255	0.0	0.3565265255777798	0.01919738112645553	0.11807015588759483	0.3690817448704903	0.35937951616364006	0.07992615971744235	0.0	0.1599033010674851	0.06888059436561765	0.0029637751909267268	0.20724544970603795	0.0	0.0	0.03327310357402439	0.4270479336338312	0.0
srlAEBD_gutM_srlR_gutQ	0.06364620864716443	0.03705712432390668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4068252375293378	0.3839093673967999	0.0	0.0	0.24759869945488794	0.0	0.1927815858191603	0.34492018326975743	0.32485517262743746	0.2770020689428244	0.34771424949853547	0.0	0.24272065213606286	0.31212746576099054	0.0	0.08566102894411462	0.19501774770191635	0.3585491120602366	0.0	0.3151621661193074	0.06053457739860541	0.4247960282894705	0.32726844667609867	0.0	0.18825959963257513	0.0	0.2826723720442853	0.16275068295978243	0.191582791938301	0.28265968583385515	0.0	0.15455221603432595	0.2597864673173366	0.23666076862912996	0.24192832236046055	0.0	0.08215705645265355	0.0	0.0	0.37904091617779356	0.26612658056292643	0.0	0.04008842649399708	0.11403630482642861	0.1584858509232041	0.0	0.007351633145688479	0.29498126915148987	0.0	0.0	0.07876170497948977	0.0	0.0	0.42976819697744756	0.2869317952214436	0.2593444918833892	0.15662380020345879	0.0	0.3888889076398878	0.0	0.01792942840619966	0.15876335017195378	0.2614785129887215	0.0	0.017983432146142155	0.2707102111264692	0.02382924578313637	0.3502969065389155	0.09504886350529639	0.10623992244699781	0.0	0.09862338766125693	0.0	0.32976280147542203	0.0	0.3524695865703	0.0445218612025946	0.0	0.0	0.26634666210511293	0.0	0.0	0.02368040480024012	0.3065050260240324	0.0	0.1909834277665906	0.08067189679285053	0.0	0.0	0.2608117370618769	0.0
