	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
araE	0.0122414454900244	0.0	0.02010348971157467	0.00867787186259743	0.03269367011128204	0.0	0.0	0.03269367011128204	0.03269367011128204	0.06361768692885172	0.0	0.03768196910235272	0.032693670111281735	0.1355075508817345	0.0	0.0	0.24831591995639307	0.009584474505195525	0.06361768692885172	0.06361768692885172	0.008677871862596805	0.03425994568095269	0.15642618641136863	0.0381305919403849	0.032693670111281735	0.008211836310710284	0.08836241208411455	0.0844356530331066	0.08836241208411455	0.0	0.06361768692885172	0.08836241208411455	0.032693670111281735	0.3950711325554538	0.0	0.0	0.0	0.13394744015489185	0.06361768692885172	0.0	0.0	0.06361768692885172	0.0	0.0	0.06199414381560381	0.0	0.0	0.0122414454900244	0.08836241208411455	0.08836241208411455	0.0	0.008677871862596805	0.0	0.23397455946507614	0.0	0.0021739200004324563	0.06361768692885172	0.0	0.13047588614296068	0.0	0.0	0.032693670111281735	0.009584474505195525	0.0529436081119444	0.1355075508817345	0.0	0.0	0.08836241208411455	0.00015279006928646093	0.0	0.0	0.06361768692885172	0.0122414454900244	0.0	0.06361768692885172	0.06199414381560387	0.008211836310710251	0.0	0.0	0.0	0.1634861573903874	0.0	0.04282632243799183	0.0	0.009584474505195525	0.008677871862596805	0.0	0.13734924320484868	0.13047588614296068	0.11010865448937145	0.022596755315572915	0.0	0.0	0.1355075508817345	0.0	0.0	0.07251937291704884	0.032693670111281735	0.08836241208411455	0.0
xprB_dsbC_recJ	0.05397891149691187	0.0	0.0	0.0	0.11063103046239166	0.0	0.12236602104456322	0.11063103046239166	0.11063103046239166	0.0528287116443	0.03768196910235272	0.0	0.11063103046239196	0.07024892496726778	0.07118210374817187	0.048922361063413404	0.366632432107906	0.06391285929077899	0.05282871164429971	0.05282871164429971	0.0	0.0	0.012606573564495955	0.007947575432764326	0.11063103046239196	0.14444439777108056	0.11326141751797872	0.06485223124687607	0.11326141751797872	0.0	0.05282871164429971	0.11326141751797872	0.11063103046239196	0.0769809444931179	0.0	0.060360274072826084	0.07057554403110272	0.0	0.05282871164429971	0.163680865409709	0.07407218898488771	0.05282871164429971	0.0	0.0	0.0	0.0	0.15630033338799948	0.05397891149691187	0.11326141751797872	0.11326141751797872	0.10943134740319473	0.0	0.00010283040133880221	0.03458205307411255	0.07331667612413069	0.23524071847915762	0.05282871164429971	0.07118210374817187	0.0	0.03155608080034339	0.04819400905577933	0.11063103046239196	0.06391285929077901	0.0	0.07024892496726778	0.060360274072826015	0.07305578832057105	0.11326141751797872	0.03927668066652024	0.09920203198612453	0.036504733924041306	0.05282871164429972	0.05397891149691187	0.10335118188376974	0.05282871164429972	0.0	0.14444439777108053	0.00010283040133880224	0.0	0.2588406445787284	0.3833102106330031	0.030380025825888078	0.01807958653430241	0.0	0.06391285929077899	0.0	0.021806341130174576	0.02577587889305861	0.0	0.11784289647912509	0.0	0.039924180366918874	0.06292691297888935	0.07024892496726778	0.0	0.0	0.0	0.11063103046239196	0.11326141751797872	0.030519198915494584
lpxDA_fabZ	0.022931477834672087	0.03459698432157518	0.08313776682080316	0.07970365180226771	0.4309812727010119	0.018313861609248423	0.23635172724544243	0.4309812727010119	0.4309812727010119	0.0	0.032693670111281735	0.11063103046239196	0.0	0.06510681586321969	0.0	0.09088525573570293	0.10810693539048066	0.0	0.0	0.0	0.07970365180226771	0.0	0.0005589789001130447	0.0781863046641088	0.4309812727010119	0.0	0.0007028060922019115	0.0	0.0007028060922019115	0.1359793883192523	0.0	0.0007028060922019115	0.4309812727010119	0.01655626003882633	0.07963826510150945	0.0	0.08313782144304231	0.005806048619540746	0.0	0.10914442188760792	0.047546462811962564	0.0	0.05568172279830269	0.08333241484688807	0.04923222866864778	0.09107100755038813	0.08995383502852253	0.022931477834672094	0.0007028060922019115	0.0007028060922019115	0.014234378712538104	0.07970365180226763	0.014561595810376353	0.012037962244020897	0.051194688111975056	0.19187499342491374	0.0	0.0	0.03707073142336991	0.1267374696472225	0.0	0.4309812727010119	0.0	0.030992823282608578	0.06510681586321963	0.0	0.056165639173371286	0.0007028060922019115	0.02428231218445113	0.1285410803686025	0.022659784255806923	0.0	0.022931477834672087	0.05252381977162408	0.0	0.049232228668647876	0.0	0.014561595810376356	0.09107100755038812	0.0033599934216793532	0.0	0.14861746119287883	0.009065317453840368	0.04536069181562734	0.0	0.07970365180226763	0.036982116032283525	0.0591212872526413	0.037070731423369904	0.0	0.0858898715716605	0.0	0.05898147855346831	0.06510681586321965	0.08131749561643396	0.13597938831925235	0.04598157561973216	0.4309812727010119	0.0007028060922019115	0.15869680383489757
ppiA	0.0	0.005900265443526476	0.12510309634502365	0.014063330951056184	0.06510681586321969	0.0	0.05519625456782499	0.06510681586321969	0.06510681586321969	0.038852799121084566	0.1355075508817345	0.07024892496726778	0.06510681586321969	0.0	0.020504813746127858	0.021361064431524638	0.27960841957047333	0.04886132338739126	0.03885279912108436	0.03885279912108436	0.014063330951056188	0.00013160474211170361	0.2328168358362844	0.21311759013033668	0.06510681586321948	0.06824115479299972	0.07171599136147866	0.08802540009833272	0.07171599136147865	0.03859960738089322	0.03885279912108436	0.07171599136147865	0.06510681586321948	0.20417969036157568	0.11129408054103636	0.011794664830061002	0.202736187935557	0.15011729102322718	0.03885279912108436	0.10756600376410429	0.019394503185628218	0.03885279912108436	0.15532148245361652	0.059804540296541774	0.0396913215083885	0.1977862562265085	0.08871788418414538	0.0	0.07171599136147866	0.07171599136147866	0.0	0.014063330951056104	0.08233048962461734	0.0998785653592918	0.08191254330585968	0.08941041396895213	0.03885279912108437	0.020504813746127858	0.1497075479707774	0.17035865150813276	0.05316308763070372	0.06510681586321947	0.048861323387391305	0.0699637928575305	0.6803415885936445	0.01179466483006094	0.08666119377932546	0.07171599136147866	0.0	0.07333295797154393	0.08054970172816941	0.0388527991210844	0.0	0.05188903397965868	0.0388527991210844	0.0396913215083886	0.06824115479299969	0.08233048962461734	0.1977862562265085	0.030481320112906125	0.13236048960311836	0.01588748361163827	0.12996625437549225	0.011052313380828425	0.048861323387391256	0.014063330951056104	0.06394245301738953	0.09199212461778501	0.14970754797077737	0.08953819957487474	0.0537973983193021	0.02249929437976466	0.0	0.6803415885936446	0.16685474180346377	0.03859960738089326	0.006473608132694528	0.06510681586321948	0.07171599136147866	0.05480499424843958
dnaA	0.13946787085738166	0.03483961690015579	0.0	0.0	0.0	0.017614755770742854	0.06434379415089932	0.0	0.0	0.004024041026380631	0.0	0.07118210374817187	0.0	0.020504813746127858	0.0	0.10531506680353703	0.10040851053102513	0.0	0.004024041026380631	0.004024041026380631	0.0	0.0	0.0	0.0	0.0	0.0	0.03535395202876792	0.0	0.03535395202876792	0.0	0.004024041026380631	0.03535395202876792	0.0	0.0	0.0	0.015727805865057693	0.0	0.020072120195660605	0.004024041026380631	0.0632422384749027	0.0	0.004024041026380631	0.03621833005224653	0.0	0.0	0.042619419749366685	0.0	0.13946787085738138	0.03535395202876792	0.03535395202876792	0.08102963405513432	0.0	0.0	0.0	0.0	0.0	0.004024041026380631	1.0	0.0	0.0	0.28081063300737463	0.0	0.0	0.0	0.020504813746127566	0.015727805865057693	0.0	0.03535395202876792	0.0	0.0	0.0	0.004024041026380631	0.13946787085738138	0.0	0.004024041026380631	0.0	0.0	0.0	0.042619419749366685	0.0	0.0006658343492925796	0.0	0.0	0.059214540144704245	0.0	0.0	0.0	0.03054597440535322	0.0	0.0	0.0	0.00273838872450088	0.048033235576919846	0.020504813746127566	0.0	0.0	0.0	0.0	0.03535395202876792	0.026576390441563416
ptsHI_crr	0.18188634224654132	0.025645320152779885	0.0	0.0	0.09088525573570293	0.0	0.12509148355215272	0.09088525573570293	0.09088525573570293	0.019554161110836965	0.0	0.048922361063413404	0.09088525573570293	0.021361064431524638	0.10531506680353703	0.0	0.1603104158289924	0.0	0.019554161110836965	0.019554161110836965	0.0	0.0009878095123125256	0.033496717877357016	0.0	0.09088525573570258	0.0	0.03138946189677296	0.05755930619082171	0.03138946189677296	0.0	0.019554161110836965	0.03138946189677296	0.09088525573570258	0.03249855314229901	0.0	0.06646128452335354	0.0	0.0	0.019554161110836965	0.0	0.15066342449693615	0.019554161110836965	0.30239676719884784	0.0	0.0	0.050997464174355044	0.03864444458770496	0.18188634224654135	0.03138946189677296	0.03138946189677296	0.0	0.0	0.18709642372402932	0.0	0.20836241366827124	0.0	0.019554161110836965	0.10531506680353774	0.25533449030872485	0.0	0.10822909768771176	0.09088525573570258	0.0	0.08256557965485171	0.021361064431524638	0.0664612845233535	0.10712043771734094	0.03138946189677296	0.0	0.16033130994770695	0.0	0.019554161110836965	0.18188634224654132	0.008839028166135245	0.019554161110836965	0.0	0.0	0.18709642372402932	0.050997464174355044	0.0	0.0	0.0	0.0	0.17707339625682655	0.0	0.0	0.03796808303804725	0.021051299631679416	0.25533449030872485	0.01931793577286165	0.0	0.0	0.07279283803364935	0.021361064431524638	0.1049331953807078	0.0	0.0	0.09088525573570258	0.03138946189677296	0.0
cirA	0.0	0.06649123470307422	0.06457144674713933	0.019626218215755057	0.10810693539048066	0.0	0.11302000665772544	0.10810693539048066	0.10810693539048066	0.07082396251491364	0.24831591995639307	0.366632432107906	0.10810693539048066	0.27960841957047333	0.10040851053102513	0.1603104158289924	0.0	0.006186020899372066	0.0708239625149134	0.0708239625149134	0.019626218215754894	0.0	0.19095238928206018	0.11833589091461483	0.10810693539048066	0.20428742042529233	0.11098618259951533	0.17884815487307607	0.11098618259951532	0.049566842399937146	0.0708239625149134	0.11098618259951532	0.10810693539048066	0.40330753854601364	0.022142835194229552	0.08492793020267671	0.08818431830620033	0.11373152367567606	0.0708239625149134	0.13749223172812053	0.17496863253105643	0.0708239625149134	0.12729231799507193	0.08839066777135214	0.04456152578854053	0.051557665653496454	0.08117677703019183	0.0	0.11098618259951532	0.11098618259951532	0.07772286897749794	0.01962621821575481	0.09096372880484381	0.3550200959366272	0.19619477291299037	0.14192797077937686	0.07082396251491341	0.10040851053102513	0.19593511426593366	0.06439026760543677	0.08702236924402178	0.10810693539048064	0.006186020899372114	0.08193982243158716	0.2796084195704736	0.08492793020267662	0.17998844722752533	0.11098618259951532	0.08572642213761038	0.12644632853558946	0.1786883491307232	0.07082396251491344	0.0	0.0875566744898059	0.07082396251491344	0.04456152578854062	0.20428742042529227	0.09096372880484382	0.051557665653496454	0.2103843982610572	0.37082120369355787	0.05540079431440594	0.1939293146850995	0.05358241188629928	0.006186020899372064	0.01962621821575481	0.040433945226382564	0.14305780351385805	0.19593511426593366	0.16242787003957634	0.07449190751161189	0.026269486647204146	0.18469343986742798	0.2796084195704736	0.19081889813558733	0.049566842399937194	0.04651726155874328	0.10810693539048066	0.11098618259951532	0.05171788966239363
cyaA	0.00903194052468567	0.0	0.0	0.0	0.0	0.006792569632908732	0.014188174429849756	0.0	0.0	0.1259473142631115	0.009584474505195525	0.06391285929077899	0.0	0.04886132338739126	0.0	0.0	0.006186020899372066	0.0	0.1259473142631115	0.1259473142631115	0.0	0.19210552933565925	0.027887456188961206	0.057149129690880145	0.0	0.01821271648120634	0.05458247233757174	0.04452645204842482	0.05458247233757174	0.0	0.1259473142631115	0.05458247233757174	0.0	0.0	0.10246732447408612	0.02352367236660953	0.1314651387558312	0.28849156422096434	0.1259473142631115	0.0	0.0	0.1259473142631115	0.004039745156646755	0.0	0.0	0.0	0.0	0.00903194052468567	0.05458247233757174	0.05458247233757174	0.0	0.0	0.0	0.0	0.04182535317058933	0.0036546285642889407	0.12594731426311154	0.0	0.0	0.0	0.0	0.0	0.671236875608312	0.0	0.04886132338739126	0.02352367236660946	0.0	0.05458247233757174	0.04632094483288592	0.0	0.0	0.12594731426311154	0.00903194052468567	0.07797911418860991	0.12594731426311154	0.0	0.018212716481206308	0.0	0.0	0.07706933204880509	0.0	0.0	0.034491530063684	0.0	0.671236875608312	0.0	0.05108297458362869	0.0	0.0	0.015131978739092921	0.0	0.0	0.0	0.04886132338739126	0.028860113303583408	0.0	0.0	0.0	0.05458247233757174	0.0710100517314469
speC	0.0	0.02172216282422451	0.0	0.000506771184552732	0.0	0.015582516510061734	0.0	0.0	0.0	0.3826772368151095	0.06361768692885172	0.05282871164429971	0.0	0.03885279912108436	0.004024041026380631	0.019554161110836965	0.0708239625149134	0.1259473142631115	0.0	0.3826772368151095	0.000506771184552732	0.04447049816172063	0.005732988991981712	0.0	0.0	0.091807153579526	0.12610905795791863	0.06202252447105763	0.12610905795791863	0.0	0.3826772368151095	0.12610905795791863	0.0	0.0	0.04418982969716149	0.054254397949280816	0.0	0.0	0.3826772368151095	0.0	0.0	0.3826772368151095	0.05477328076274994	0.018304509341069825	0.004614515603988557	0.0	0.02943006913323151	0.0	0.12610905795791863	0.12610905795791863	0.0	0.000506771184552651	0.0	0.0	0.0010322569048911324	0.0	0.3826772368151095	0.004024041026380631	0.010124435873806388	0.0005262228148705079	0.02048976600741495	0.0	0.12594731426311154	0.043361128929070104	0.038852799121084525	0.05425439794928075	0.013238273598902566	0.12610905795791863	0.12195378179119991	0.06828537287884365	0.007115046372701577	0.38267723681510957	0.0	0.13019135150996675	0.38267723681510957	0.00461451560398865	0.09180715357952597	0.0	0.0	0.04353840188088113	0.0	0.0	0.04189181999611353	0.0	0.12594731426311145	0.000506771184552651	0.0	0.0	0.010124435873806386	0.02722873036532993	0.022837423336854186	0.0	0.0	0.03885279912108453	0.0	0.0	0.01037912368983442	0.0	0.12610905795791863	0.0
araBAD	0.0	0.02172216282422451	0.0	0.000506771184552732	0.0	0.015582516510061734	0.0	0.0	0.0	0.3826772368151095	0.06361768692885172	0.05282871164429971	0.0	0.03885279912108436	0.004024041026380631	0.019554161110836965	0.0708239625149134	0.1259473142631115	0.3826772368151095	0.0	0.000506771184552732	0.04447049816172063	0.005732988991981712	0.0	0.0	0.091807153579526	0.12610905795791863	0.06202252447105763	0.12610905795791863	0.0	0.3826772368151095	0.12610905795791863	0.0	0.0	0.04418982969716149	0.054254397949280816	0.0	0.0	0.3826772368151095	0.0	0.0	0.3826772368151095	0.05477328076274994	0.018304509341069825	0.004614515603988557	0.0	0.02943006913323151	0.0	0.12610905795791863	0.12610905795791863	0.0	0.000506771184552651	0.0	0.0	0.0010322569048911324	0.0	0.3826772368151095	0.004024041026380631	0.010124435873806388	0.0005262228148705079	0.02048976600741495	0.0	0.12594731426311154	0.043361128929070104	0.038852799121084525	0.05425439794928075	0.013238273598902566	0.12610905795791863	0.12195378179119991	0.06828537287884365	0.007115046372701577	0.38267723681510957	0.0	0.13019135150996675	0.38267723681510957	0.00461451560398865	0.09180715357952597	0.0	0.0	0.04353840188088113	0.0	0.0	0.04189181999611353	0.0	0.12594731426311145	0.000506771184552651	0.0	0.0	0.010124435873806386	0.02722873036532993	0.022837423336854186	0.0	0.0	0.03885279912108453	0.0	0.0	0.01037912368983442	0.0	0.12610905795791863	0.0
clpP	0.13004067686132806	0.14513975528425913	0.20087599241051404	0.6185666933758324	0.07970365180226771	0.14333196899069325	0.0	0.07970365180226771	0.07970365180226771	0.000506771184552732	0.008677871862596805	0.0	0.07970365180226771	0.014063330951056188	0.0	0.0	0.019626218215754894	0.0	0.000506771184552732	0.000506771184552732	0.0	0.05305396252684466	0.0	0.0749501124440866	0.07970365180226771	0.06226889379776024	0.006978008441049199	0.23872102829445765	0.006978008441049199	0.00861523067664549	0.000506771184552732	0.006978008441049199	0.07970365180226771	0.0	0.1273086889248727	0.0	0.011004525039939898	0.09058831218963696	0.000506771184552732	0.04465473447269221	0.07626918737681952	0.000506771184552732	0.02050177238481497	0.04767138152233037	0.0	0.07248524997379895	0.13477784687283298	0.13004067686132784	0.006978008441049199	0.006978008441049199	0.03671808527982803	0.6185666933758324	0.10958405152073099	0.016361637847275977	0.0	0.005354985697520495	0.000506771184552732	0.0	0.0	0.08941346772565965	0.0	0.07970365180226771	0.0	0.0	0.014063330951056188	0.0	0.0	0.006978008441049199	0.0	0.0348123897816395	0.04363966572063722	0.000506771184552732	0.13004067686132784	0.10976685811679299	0.000506771184552732	0.0	0.062268893797760204	0.10958405152073102	0.07248524997379893	0.014388406308659011	0.0	0.02420869193789176	0.0	0.16058650528088222	0.0	0.6185666933758324	0.03842511954817021	0.0	0.0	0.0	0.02664762579509922	0.11481887258779011	0.0	0.014063330951056188	0.07470606119219543	0.008615230676645522	0.15054509025020368	0.07970365180226771	0.006978008441049199	0.16115614283256785
nagBACD	0.0969060115695561	0.0	0.0	0.05305396252684466	0.0	0.0	0.03263722349086878	0.0	0.0	0.04447049816172063	0.03425994568095269	0.0	0.0	0.00013160474211170361	0.0	0.0009878095123125256	0.0	0.19210552933565925	0.04447049816172063	0.04447049816172063	0.05305396252684466	0.0	0.0036163651303798253	0.0	0.0	0.0	0.13761934811633078	0.16428836555740314	0.13761934811633078	0.0	0.04447049816172063	0.13761934811633078	0.0	0.0	0.0	0.06804581051444089	0.0	0.26205680121326286	0.04447049816172063	0.0	0.11452413226676157	0.04447049816172063	0.0	0.0	0.04672289864435074	0.0	0.014646230124224268	0.09690601156955567	0.13761934811633078	0.13761934811633078	0.1700941262860574	0.05305396252684466	0.0	0.0	0.0	0.0	0.04447049816172063	0.0	0.0	0.012092867433057573	0.042287070996730736	0.0	0.19210552933565925	0.0	0.00013160474211170361	0.06804581051444088	0.0	0.13761934811633078	0.01389837127929164	0.0	0.04428546512296807	0.04447049816172063	0.09690601156955567	0.04239571706830008	0.04447049816172063	0.04672289864435077	0.0	0.0	0.0	0.0	0.0	0.03227843244482814	0.0	0.0	0.19210552933565925	0.05305396252684466	0.0	0.04015785094969905	0.0	0.0	0.0	0.0	0.06970016878932288	0.00013160474211170361	0.0	0.0	0.012347001974208459	0.0	0.13761934811633078	0.0
araJ	0.07178697048829645	0.011150810196371397	0.07968287904467794	0.0	0.0005589789001130447	0.057582894642322434	0.0	0.0005589789001130447	0.0005589789001130447	0.005732988991981712	0.15642618641136863	0.012606573564495955	0.0005589789001130447	0.2328168358362844	0.0	0.033496717877357016	0.19095238928206018	0.027887456188961206	0.005732988991981712	0.005732988991981712	0.0	0.0036163651303798253	0.0	0.0	0.000558978900112773	0.0	0.16534628531417125	0.07838178145250685	0.16534628531417125	0.0	0.005732988991981712	0.16534628531417125	0.000558978900112773	0.3218510547752131	0.08176360389052027	0.0	0.04624165617300554	0.14644521561747784	0.005732988991981712	0.0	0.0	0.005732988991981712	0.07643785913877373	0.2617540641159767	0.0005418573409774374	0.0	0.0	0.07178697048829645	0.16534628531417125	0.16534628531417125	0.0	0.0	0.0	0.07298045041651433	0.010071297003215315	0.017583165054367623	0.005732988991981712	0.0	0.1419584796188288	0.0	0.0	0.000558978900112773	0.027887456188961234	0.45572289419077167	0.2328168358362844	0.0	0.01867929684097751	0.16534628531417125	0.0	0.0	0.0	0.005732988991981712	0.07178697048829645	0.0	0.005732988991981712	0.0005418573409775309	0.0	0.0	0.0	0.13889214509774306	0.14474481488847873	0.02087072523072691	0.06455917550024859	0.0	0.027887456188961195	0.0	0.045393468882770134	0.07225017100353028	0.14195847961882876	0.05167672325787838	0.249581884887438	0.1082356026292641	0.0	0.2328168358362844	0.05080538952784411	0.0	0.005646629101971407	0.000558978900112773	0.16534628531417125	0.0
nupG	0.0	0.0	0.0	0.0749501124440866	0.0781863046641088	0.0	0.005757548768905379	0.0781863046641088	0.0781863046641088	0.0	0.0381305919403849	0.007947575432764326	0.0781863046641088	0.21311759013033668	0.0	0.0	0.11833589091461483	0.057149129690880145	0.0	0.0	0.0749501124440866	0.0	0.0	0.0	0.07818630466410843	0.0	0.06424891130625404	0.0	0.06424891130625404	0.0	0.0	0.06424891130625404	0.07818630466410843	0.03992568226746913	0.0	0.0	0.013874302224099565	0.1607580647484055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3167317439500539	0.0	0.0	0.06424891130625404	0.06424891130625404	0.0072189160645382425	0.07495011244408624	0.003885687890429579	0.0	0.0	0.0291964430690548	0.0	0.0	0.0	0.10575717587139788	0.0	0.07818630466410843	0.05714912969087978	0.0	0.21311759013033668	0.0	0.045799393392265644	0.06424891130625404	0.0	0.0	0.0	0.0	0.0	0.2129015895698379	0.0	0.0	0.0	0.003885687890429579	0.3167317439500539	0.0	0.0	0.0	0.009536274327956895	0.0	0.05714912969087978	0.07495011244408624	0.0	0.01697987850013215	0.0	0.0	0.0	0.0	0.0	0.21311759013033668	0.0	0.0	0.0	0.07818630466410843	0.06424891130625404	0.0
ecfK	0.022931477834672087	0.03459698432157518	0.08313776682080316	0.07970365180226771	0.4309812727010119	0.018313861609248423	0.23635172724544243	0.4309812727010119	0.4309812727010119	0.0	0.032693670111281735	0.11063103046239196	0.4309812727010119	0.06510681586321948	0.0	0.09088525573570258	0.10810693539048066	0.0	0.0	0.0	0.07970365180226771	0.0	0.000558978900112773	0.07818630466410843	0.0	0.0	0.0007028060922019115	0.0	0.0007028060922019115	0.1359793883192523	0.0	0.0007028060922019115	0.4309812727010119	0.01655626003882633	0.07963826510150945	0.0	0.08313782144304231	0.005806048619540746	0.0	0.10914442188760792	0.047546462811962564	0.0	0.05568172279830269	0.08333241484688807	0.04923222866864778	0.09107100755038813	0.08995383502852253	0.022931477834672094	0.0007028060922019115	0.0007028060922019115	0.014234378712538104	0.07970365180226763	0.014561595810376353	0.012037962244020897	0.051194688111975056	0.19187499342491374	0.0	0.0	0.03707073142336991	0.1267374696472225	0.0	0.4309812727010119	0.0	0.030992823282608578	0.06510681586321963	0.0	0.056165639173371286	0.0007028060922019115	0.02428231218445113	0.1285410803686025	0.022659784255806923	0.0	0.022931477834672087	0.05252381977162408	0.0	0.049232228668647876	0.0	0.014561595810376356	0.09107100755038812	0.0033599934216793532	0.0	0.14861746119287883	0.009065317453840368	0.04536069181562734	0.0	0.07970365180226763	0.036982116032283525	0.0591212872526413	0.037070731423369904	0.0	0.0858898715716605	0.0	0.05898147855346831	0.06510681586321965	0.08131749561643396	0.13597938831925235	0.04598157561973216	0.4309812727010119	0.0007028060922019115	0.15869680383489757
fur	0.0	0.0	0.0	0.06226889379776024	0.0	0.0	0.0	0.0	0.0	0.091807153579526	0.008211836310710284	0.14444439777108056	0.0	0.06824115479299972	0.0	0.0	0.20428742042529233	0.01821271648120634	0.091807153579526	0.091807153579526	0.06226889379776024	0.0	0.0	0.0	0.0	0.0	0.08805117700917968	0.1389376031850667	0.08805117700917968	0.015846985454256036	0.09180715357952574	0.08805117700917968	0.0	0.0	0.0	0.0	0.0	0.0	0.09180715357952574	0.0	0.0	0.09180715357952574	0.0	0.0	0.0	0.0	0.0	0.0	0.08805117700917968	0.08805117700917968	0.0	0.0622688937977605	0.0	0.04303929080673573	0.0	0.0	0.09180715357952574	0.0	0.0	0.0	0.0	0.0	0.01821271648120608	0.0	0.06824115479299972	0.0	0.0	0.08805117700917968	0.0	0.0	0.0070013017416327575	0.09180715357952574	0.0	0.04819082038081911	0.09180715357952574	0.0	0.8083515935614476	0.0	0.0	0.0	0.17823330908901455	0.019424070000549014	0.0	0.0	0.01821271648120608	0.0622688937977605	0.0	0.0	0.0	0.0	0.0	0.0	0.01459111881670699	0.06824115479299972	0.0	0.015846985454256036	0.0	0.0	0.08805117700917968	0.0
yhfA	0.02509775984063739	0.0005622456036967211	0.04577660893396848	0.006978008441049199	0.0007028060922019115	0.05821175794381825	0.0683829868162664	0.0007028060922019115	0.0007028060922019115	0.12610905795791863	0.08836241208411455	0.11326141751797872	0.0007028060922019115	0.07171599136147866	0.03535395202876792	0.03138946189677296	0.11098618259951533	0.05458247233757174	0.12610905795791863	0.12610905795791863	0.006978008441049199	0.13761934811633078	0.16534628531417125	0.06424891130625404	0.0007028060922019115	0.08805117700917968	0.0	0.04406505208925769	0.4412664259422438	0.0	0.12610905795791863	0.4412664259422438	0.0007028060922017958	0.08322197869018295	0.012078266290291299	0.1493844214494917	0.03705347256461326	0.07921067119834838	0.12610905795791863	0.042647403854444994	0.03455490730543152	0.12610905795791863	0.06749702548102589	0.03256968303155217	0.04570211771574621	0.0	0.06614849370123962	0.025097759840637765	0.4412664259422438	0.4412664259422438	0.050308671450523756	0.0069780084410491165	0.008089019559836373	0.12378733723777538	0.11417811545764409	0.09944040983308829	0.12610905795791866	0.03535395202876763	0.06095892085242474	0.0	0.07578013653826278	0.0007028060922017956	0.05458247233757177	0.07804572327183978	0.0717159913614786	0.14938442144949163	0.1864459758402815	0.4412664259422438	0.16144430624576414	0.0	0.12131626869462214	0.12610905795791869	0.02509775984063776	0.06385990720598365	0.12610905795791869	0.0457021177157463	0.08805117700917937	0.008089019559836375	0.0	0.042293978281579866	0.0759286043097316	0.053332020118970265	0.12322487095308347	0.05098055638247711	0.05458247233757172	0.0069780084410491165	0.02004971012140942	0.0	0.06095892085242474	0.019826329185065602	0.056982360928913414	0.03143094562617932	0.13443810058459055	0.07171599136147862	0.04391683183135079	0.0	0.013372198849814904	0.0007028060922017957	0.4412664259422438	0.0
srlAEBD_gutM_srlR_gutQ	0.057297582719794085	0.0	0.03358968573032202	0.23872102829445765	0.0	0.0	0.0	0.0	0.0	0.06202252447105763	0.0844356530331066	0.06485223124687607	0.0	0.08802540009833272	0.0	0.05755930619082171	0.17884815487307607	0.04452645204842482	0.06202252447105763	0.06202252447105763	0.23872102829445765	0.16428836555740314	0.07838178145250685	0.0	0.0	0.1389376031850667	0.04406505208925769	0.0	0.04406505208925769	0.0	0.06202252447105763	0.04406505208925769	0.0	0.18007452644279442	0.0	0.0	0.05916838382268659	0.08173194171966516	0.06202252447105763	0.0	0.10569080259356749	0.06202252447105763	0.0	0.0	0.0	0.0	0.04238208865817478	0.057297582719794085	0.04406505208925769	0.04406505208925769	0.054984747855242266	0.2387210282944576	0.0972490118808713	0.15506179956006302	0.11872575457972492	0.0	0.06202252447105763	0.0	0.0	0.0	0.0	0.0	0.04452645204842444	0.09910931245923783	0.08802540009833272	0.0	0.14324393205356253	0.04406505208925769	0.19942671028607112	0.0	0.04779277769615235	0.06202252447105763	0.057297582719794085	0.14068253575172107	0.06202252447105763	0.0	0.13893760318506668	0.0972490118808713	0.0	0.06262694966347201	0.11818748317585827	0.0	0.03980614494519531	0.0	0.04452645204842442	0.2387210282944576	0.0	0.0	0.0	0.309169756520885	0.0	0.0	0.0	0.08802540009833272	0.027155951779881914	0.0	0.0	0.0	0.04406505208925769	0.04502569772835793
