	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
araE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47197757544463087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
xprB_dsbC_recJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5388835148793416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39120086038098373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lpxDA_fabZ	0.0	0.0	0.0	0.3925556659069738	0.9646551678797636	0.0	0.46670168270885753	0.9646551678797636	0.9646551678797636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43158115049085555	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.0	0.37719827397474287	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37719827397474287	0.0	0.9646551678797636	0.0	0.0
ppiA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4483043140457566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44944228939129593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9934102689668256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44944228939129593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9934102689668256	0.0	0.0	0.0	0.0	0.0	0.0
dnaA	0.28318621377530234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7636016156546998	0.0	0.0	0.2851571629056264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ptsHI_crr	0.3618176680286844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4017261831708439	0.0	0.0	0.0	0.0	0.3618176680286844	0.0	0.0	0.0	0.0	0.3392864183449174	0.0	0.20278049015004943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18744012047171774	0.0	0.0	0.3618176680286844	0.0	0.0	0.0	0.0	0.3392864183449174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cirA	0.0	0.0	0.0	0.0	0.43158115049085555	0.0	0.0	0.43158115049085555	0.43158115049085555	0.0	0.0	0.5388835148793416	0.43158115049085555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43158115049085555	0.37355615670889697	0.4391307508203467	0.3681399444326274	0.4391307508203467	0.0	0.0	0.4391307508203467	0.43158115049085555	0.5582419959011833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4391307508203467	0.4391307508203467	0.0	0.0	0.0	0.39109434873242327	0.0	0.0	0.0	0.0	0.4233902495941398	0.0	0.0	0.43158115049085555	0.0	0.0	0.563924869438547	0.0	0.0	0.4391307508203467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37355615670889697	0.0	0.0	0.0	0.48353585498024293	0.0	0.3527608582051185	0.0	0.0	0.0	0.0	0.33708047893061216	0.4233902495941398	0.0	0.0	0.0	0.3020964930957335	0.563924869438547	0.2952107961307174	0.0	0.0	0.43158115049085555	0.4391307508203467	0.0
cyaA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.8444471824969646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8444471824969646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.5149367756622015	0.0	0.8980531643825205	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.0	0.0	0.8980531643825205	0.0	0.35267827102469895	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0
araBAD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.5149367756622015	0.0	0.8980531643825205	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.0	0.0	0.8980531643825205	0.0	0.35267827102469895	0.8980531643825205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39699134686632903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0
clpP	0.41653351525230864	0.3061341731220736	0.35670192369045306	0.9541526855832907	0.3925556659069738	0.0	0.0	0.3925556659069738	0.3925556659069738	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.4032535391253209	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9541526855832907	0.32297074129586645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3337717878803708	0.0	0.0	0.0	0.32297074129586645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9541526855832907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.20390096870242624
nagBACD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28910105338468867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3270642091564755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28575130041691504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
araJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4483043140457566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4586060094385252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3288887025204321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2794009851878934	0.4483043140457566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35171417111944836	0.0	0.0	0.4483043140457566	0.0	0.0	0.0	0.0	0.0	0.0
nupG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3745763649978066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3745763649978066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecfK	0.0	0.0	0.0	0.3925556659069738	0.9646551678797636	0.0	0.46670168270885753	0.9646551678797636	0.9646551678797636	0.0	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.43158115049085555	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37719827397474287	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9646551678797636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3925556659069738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37719827397474287	0.0	0.9646551678797636	0.0	0.0
fur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37355615670889697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.725127508585002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yhfA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.4391307508203467	0.0	0.5149367756622015	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9988890601768561	0.0	0.5149367756622015	0.9988890601768561	0.0	0.0	0.0	0.3735125211275391	0.0	0.0	0.5149367756622015	0.0	0.0	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.31904927433129393	0.9988890601768561	0.9988890601768561	0.0	0.0	0.0	0.0	0.0	0.0	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3735125211275391	0.3483015710626127	0.9988890601768561	0.0	0.0	0.0	0.5149367756622015	0.31904927433129393	0.0	0.5149367756622015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9988890601768561	0.0
